StandingTackle,Finishing,Composure,LongPassing,ShortPassing,SprintSpeed,HeadingAccuracy,Positioning,Aggression,Overall,LongShots,Marking,Jumping,GKHandling,Vision,Agility,GKReflexes,GKDiving,Balance,GKKicking,Dribbling,Age,Volleys,Strength,Stamina,Interceptions,Crossing,Penalties,BallControl,Acceleration,ShotPower,SlidingTackle,GKPositioning,Curve,Reactions,ID,RWB,RM,RS,LAM,CAM,RCM,LWB,LDM,CM,CDM,ST,RDM,CF,LF,LB,GK,RAM,RCB,LCB,CB,LS,LCM,RW,LM,LW,RF,RB
40.0,75.0,70.0,41.0,62.0,59.0,68.0,76.0,73.0,72.0,65.0,34.0,74.0,7.0,67.0,68.0,9.0,6.0,70.0,11.0,67.0,28.0,69.0,83.0,68.0,47.0,43.0,70.0,74.0,58.0,72.0,34.0,11.0,66.0,69.0,184747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.0,38.0,64.0,49.0,52.0,65.0,67.0,42.0,75.0,72.0,40.0,74.0,82.0,15.0,53.0,32.0,10.0,12.0,45.0,8.0,50.0,28.0,30.0,86.0,73.0,68.0,40.0,36.0,53.0,62.0,60.0,71.0,15.0,34.0,61.0,207788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,73.0,65.0,53.0,74.0,77.0,70.0,72.0,32.0,72.0,63.0,15.0,72.0,8.0,69.0,70.0,9.0,11.0,64.0,11.0,77.0,20.0,61.0,45.0,64.0,14.0,68.0,71.0,74.0,78.0,66.0,16.0,5.0,54.0,73.0,234924.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,40.0,72.0,59.0,63.0,81.0,63.0,56.0,74.0,72.0,65.0,75.0,71.0,6.0,52.0,73.0,7.0,12.0,71.0,14.0,61.0,24.0,46.0,70.0,76.0,77.0,70.0,64.0,66.0,82.0,79.0,71.0,10.0,66.0,61.0,201389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
75.0,65.0,71.0,69.0,78.0,59.0,70.0,59.0,85.0,72.0,60.0,58.0,71.0,8.0,67.0,61.0,14.0,15.0,58.0,11.0,66.0,26.0,36.0,70.0,76.0,70.0,58.0,45.0,77.0,54.0,71.0,71.0,14.0,47.0,66.0,202413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.0,58.0,58.0,68.0,70.0,74.0,60.0,69.0,91.0,72.0,49.0,77.0,64.0,14.0,70.0,72.0,11.0,14.0,78.0,13.0,76.0,24.0,44.0,69.0,83.0,73.0,58.0,53.0,74.0,75.0,69.0,65.0,15.0,41.0,75.0,205998.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,53.0,68.0,63.0,65.0,61.0,73.0,48.0,74.0,72.0,40.0,68.0,69.0,11.0,43.0,41.0,13.0,12.0,48.0,10.0,56.0,22.0,20.0,79.0,63.0,66.0,40.0,41.0,63.0,61.0,75.0,74.0,11.0,21.0,63.0,209329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,70.0,62.0,73.0,72.0,61.0,54.0,70.0,52.0,72.0,77.0,37.0,42.0,14.0,71.0,77.0,8.0,15.0,82.0,12.0,71.0,23.0,61.0,58.0,56.0,41.0,75.0,67.0,74.0,71.0,75.0,47.0,15.0,82.0,67.0,213937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16.0,78.0,53.0,53.0,66.0,79.0,58.0,79.0,32.0,72.0,56.0,15.0,67.0,6.0,61.0,76.0,6.0,14.0,74.0,8.0,75.0,20.0,62.0,63.0,62.0,16.0,65.0,68.0,72.0,79.0,65.0,17.0,12.0,50.0,62.0,225713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
67.0,36.0,70.0,70.0,70.0,62.0,75.0,39.0,69.0,72.0,38.0,74.0,78.0,12.0,49.0,64.0,7.0,13.0,69.0,15.0,58.0,33.0,38.0,75.0,76.0,69.0,58.0,42.0,68.0,64.0,50.0,67.0,15.0,42.0,73.0,164529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.0,30.0,65.0,70.0,74.0,71.0,55.0,59.0,67.0,72.0,65.0,73.0,81.0,9.0,45.0,59.0,10.0,6.0,81.0,6.0,72.0,22.0,41.0,65.0,73.0,69.0,70.0,43.0,74.0,69.0,78.0,70.0,7.0,62.0,69.0,234930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,49.0,60.0,70.0,73.0,67.0,57.0,58.0,75.0,72.0,68.0,59.0,73.0,14.0,66.0,60.0,14.0,8.0,69.0,12.0,66.0,29.0,66.0,71.0,72.0,75.0,58.0,53.0,74.0,68.0,77.0,67.0,6.0,71.0,71.0,210868.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.0,66.0,68.0,73.0,77.0,53.0,58.0,71.0,64.0,72.0,74.0,43.0,53.0,13.0,72.0,75.0,8.0,8.0,73.0,6.0,75.0,27.0,74.0,66.0,53.0,60.0,72.0,69.0,74.0,63.0,70.0,55.0,12.0,64.0,72.0,183220.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,69.0,58.0,63.0,67.0,78.0,77.0,68.0,44.0,72.0,67.0,19.0,58.0,13.0,66.0,75.0,11.0,11.0,74.0,10.0,70.0,28.0,73.0,74.0,70.0,16.0,57.0,70.0,71.0,77.0,73.0,15.0,13.0,55.0,68.0,214965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.0,37.0,66.0,60.0,70.0,76.0,70.0,48.0,74.0,72.0,40.0,68.0,76.0,9.0,56.0,68.0,12.0,9.0,65.0,14.0,65.0,20.0,32.0,67.0,73.0,71.0,56.0,36.0,62.0,72.0,65.0,80.0,10.0,45.0,73.0,226229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.0,52.0,75.0,78.0,78.0,66.0,43.0,56.0,73.0,72.0,62.0,57.0,72.0,11.0,73.0,75.0,6.0,13.0,80.0,11.0,66.0,26.0,58.0,61.0,69.0,72.0,77.0,58.0,74.0,63.0,67.0,55.0,7.0,73.0,69.0,203446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,71.0,58.0,58.0,67.0,84.0,52.0,66.0,72.0,72.0,72.0,49.0,57.0,12.0,69.0,78.0,14.0,16.0,76.0,9.0,75.0,25.0,57.0,65.0,76.0,51.0,67.0,70.0,72.0,86.0,75.0,57.0,9.0,61.0,68.0,206006.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,72.0,69.0,55.0,66.0,78.0,68.0,74.0,46.0,72.0,71.0,14.0,66.0,6.0,70.0,75.0,6.0,11.0,72.0,14.0,77.0,26.0,66.0,60.0,73.0,45.0,66.0,71.0,71.0,84.0,76.0,16.0,12.0,55.0,56.0,208054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.0,37.0,59.0,59.0,68.0,82.0,57.0,56.0,83.0,72.0,46.0,67.0,54.0,15.0,51.0,67.0,14.0,9.0,62.0,9.0,71.0,24.0,39.0,77.0,79.0,70.0,69.0,44.0,67.0,72.0,70.0,71.0,8.0,66.0,69.0,209846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.0,64.0,62.0,67.0,75.0,72.0,51.0,65.0,72.0,72.0,68.0,44.0,72.0,13.0,73.0,74.0,15.0,9.0,89.0,12.0,73.0,21.0,55.0,53.0,78.0,62.0,68.0,46.0,75.0,74.0,63.0,59.0,13.0,73.0,67.0,222390.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,75.0,70.0,43.0,67.0,63.0,77.0,73.0,79.0,72.0,50.0,25.0,72.0,7.0,59.0,58.0,10.0,10.0,66.0,10.0,65.0,28.0,69.0,84.0,80.0,25.0,42.0,71.0,63.0,67.0,76.0,20.0,10.0,53.0,70.0,212408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,75.0,67.0,54.0,55.0,68.0,70.0,77.0,67.0,72.0,60.0,39.0,81.0,16.0,60.0,68.0,13.0,13.0,64.0,8.0,70.0,27.0,67.0,80.0,71.0,56.0,56.0,49.0,71.0,66.0,70.0,39.0,8.0,50.0,70.0,201145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,63.0,58.0,75.0,69.0,81.0,38.0,72.0,58.0,72.0,39.0,22.0,76.0,14.0,64.0,88.0,8.0,7.0,87.0,9.0,72.0,22.0,44.0,35.0,78.0,29.0,74.0,45.0,66.0,84.0,49.0,26.0,6.0,35.0,65.0,232377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
73.0,47.0,54.0,65.0,72.0,53.0,80.0,48.0,72.0,72.0,75.0,75.0,48.0,13.0,59.0,54.0,12.0,6.0,45.0,8.0,57.0,29.0,49.0,90.0,69.0,73.0,40.0,36.0,64.0,52.0,83.0,70.0,14.0,22.0,74.0,180409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,33.0,68.0,48.0,55.0,45.0,71.0,26.0,78.0,72.0,65.0,72.0,68.0,9.0,29.0,34.0,7.0,11.0,55.0,15.0,40.0,22.0,25.0,87.0,67.0,66.0,37.0,49.0,58.0,41.0,76.0,69.0,13.0,66.0,64.0,224186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.0,41.0,74.0,65.0,68.0,55.0,72.0,67.0,65.0,72.0,39.0,75.0,44.0,12.0,64.0,50.0,15.0,15.0,54.0,15.0,65.0,25.0,41.0,85.0,85.0,70.0,50.0,48.0,67.0,49.0,54.0,62.0,15.0,36.0,76.0,226747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,68.0,76.0,75.0,75.0,51.0,48.0,71.0,51.0,72.0,67.0,50.0,64.0,16.0,71.0,67.0,14.0,11.0,70.0,12.0,73.0,27.0,59.0,65.0,73.0,65.0,67.0,76.0,75.0,67.0,66.0,45.0,11.0,69.0,72.0,192955.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.0,41.0,69.0,64.0,70.0,68.0,53.0,51.0,80.0,72.0,56.0,72.0,70.0,15.0,55.0,77.0,6.0,7.0,80.0,8.0,66.0,26.0,48.0,63.0,73.0,73.0,61.0,48.0,69.0,75.0,64.0,78.0,10.0,64.0,72.0,193211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.0,41.0,68.0,60.0,64.0,81.0,53.0,58.0,63.0,72.0,53.0,70.0,77.0,15.0,63.0,73.0,7.0,15.0,55.0,16.0,62.0,25.0,34.0,70.0,84.0,71.0,69.0,56.0,66.0,78.0,61.0,71.0,8.0,56.0,68.0,193468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.0,47.0,67.0,62.0,70.0,58.0,67.0,58.0,85.0,72.0,66.0,74.0,75.0,8.0,42.0,68.0,8.0,11.0,62.0,9.0,61.0,32.0,43.0,75.0,71.0,68.0,65.0,56.0,67.0,66.0,83.0,79.0,9.0,66.0,74.0,163261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.0,40.0,63.0,53.0,68.0,79.0,59.0,40.0,41.0,72.0,48.0,67.0,71.0,15.0,40.0,68.0,12.0,10.0,57.0,9.0,61.0,33.0,49.0,58.0,86.0,67.0,72.0,38.0,57.0,82.0,55.0,73.0,9.0,64.0,67.0,230333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,73.0,68.0,43.0,63.0,82.0,64.0,74.0,67.0,72.0,67.0,25.0,73.0,6.0,66.0,82.0,7.0,10.0,81.0,13.0,71.0,27.0,67.0,61.0,81.0,56.0,61.0,71.0,73.0,85.0,69.0,35.0,11.0,67.0,66.0,202686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.0,70.0,47.0,65.0,67.0,90.0,51.0,65.0,58.0,72.0,67.0,37.0,78.0,12.0,67.0,86.0,6.0,14.0,86.0,8.0,73.0,22.0,58.0,63.0,66.0,50.0,66.0,40.0,71.0,90.0,68.0,46.0,11.0,37.0,67.0,214718.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.0,61.0,69.0,64.0,68.0,72.0,48.0,66.0,72.0,72.0,59.0,73.0,83.0,12.0,66.0,79.0,16.0,11.0,79.0,8.0,75.0,27.0,58.0,59.0,79.0,69.0,72.0,56.0,73.0,79.0,66.0,70.0,10.0,59.0,72.0,198335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,75.0,76.0,62.0,65.0,81.0,66.0,68.0,50.0,72.0,66.0,22.0,77.0,14.0,66.0,90.0,11.0,10.0,77.0,9.0,69.0,30.0,56.0,70.0,70.0,50.0,56.0,76.0,74.0,79.0,74.0,33.0,11.0,69.0,73.0,214463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,30.0,71.0,72.0,74.0,62.0,65.0,68.0,75.0,72.0,62.0,71.0,70.0,9.0,63.0,69.0,8.0,12.0,69.0,8.0,65.0,25.0,31.0,66.0,76.0,76.0,55.0,36.0,70.0,68.0,67.0,59.0,9.0,59.0,70.0,214208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.0,54.0,73.0,75.0,79.0,70.0,45.0,62.0,58.0,72.0,62.0,51.0,54.0,11.0,76.0,77.0,10.0,8.0,73.0,14.0,71.0,21.0,50.0,65.0,70.0,58.0,62.0,51.0,73.0,75.0,63.0,53.0,13.0,65.0,68.0,222400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,48.0,66.0,69.0,70.0,66.0,72.0,51.0,74.0,72.0,43.0,73.0,76.0,8.0,60.0,60.0,14.0,14.0,63.0,11.0,65.0,22.0,45.0,75.0,71.0,73.0,43.0,43.0,65.0,65.0,58.0,72.0,8.0,49.0,67.0,213697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42.0,75.0,68.0,58.0,75.0,78.0,49.0,76.0,33.0,72.0,68.0,33.0,61.0,16.0,72.0,85.0,15.0,15.0,76.0,15.0,74.0,22.0,71.0,56.0,68.0,44.0,48.0,63.0,76.0,77.0,66.0,34.0,8.0,49.0,75.0,221121.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.0,57.0,50.0,68.0,72.0,83.0,68.0,63.0,66.0,72.0,58.0,71.0,54.0,7.0,67.0,75.0,10.0,16.0,69.0,15.0,65.0,31.0,53.0,69.0,66.0,69.0,72.0,55.0,68.0,79.0,59.0,70.0,9.0,67.0,66.0,183746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,44.0,62.0,59.0,70.0,78.0,66.0,57.0,77.0,72.0,52.0,71.0,75.0,6.0,52.0,65.0,6.0,9.0,62.0,10.0,63.0,27.0,20.0,72.0,79.0,60.0,70.0,27.0,72.0,77.0,60.0,74.0,6.0,55.0,59.0,190658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
71.0,41.0,65.0,61.0,72.0,77.0,67.0,61.0,71.0,72.0,42.0,71.0,48.0,10.0,49.0,55.0,15.0,7.0,59.0,13.0,63.0,33.0,46.0,72.0,70.0,71.0,71.0,53.0,61.0,71.0,44.0,71.0,9.0,51.0,72.0,230341.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,11.0,37.0,22.0,32.0,37.0,23.0,19.0,44.0,72.0,15.0,13.0,69.0,66.0,33.0,43.0,75.0,75.0,35.0,58.0,12.0,27.0,14.0,75.0,33.0,18.0,11.0,21.0,22.0,38.0,24.0,15.0,72.0,16.0,72.0,193222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,30.0,72.0,44.0,62.0,63.0,64.0,40.0,72.0,72.0,27.0,74.0,73.0,11.0,55.0,60.0,13.0,14.0,69.0,10.0,63.0,21.0,27.0,75.0,75.0,73.0,52.0,38.0,69.0,61.0,48.0,73.0,14.0,33.0,68.0,228295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.0,51.0,71.0,77.0,72.0,64.0,61.0,65.0,81.0,72.0,64.0,67.0,68.0,7.0,73.0,68.0,8.0,10.0,66.0,12.0,67.0,27.0,51.0,68.0,78.0,68.0,70.0,61.0,68.0,66.0,71.0,62.0,13.0,70.0,72.0,236999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,75.0,65.0,37.0,60.0,54.0,85.0,77.0,83.0,72.0,54.0,25.0,77.0,10.0,53.0,33.0,9.0,11.0,43.0,12.0,62.0,28.0,73.0,86.0,58.0,29.0,29.0,76.0,68.0,52.0,74.0,29.0,8.0,49.0,66.0,188871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,36.0,64.0,62.0,73.0,67.0,75.0,39.0,65.0,72.0,44.0,71.0,72.0,15.0,50.0,64.0,6.0,10.0,67.0,10.0,58.0,22.0,31.0,62.0,61.0,76.0,53.0,50.0,72.0,68.0,42.0,76.0,14.0,30.0,60.0,219848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23.0,68.0,68.0,61.0,64.0,75.0,44.0,66.0,58.0,72.0,76.0,20.0,62.0,13.0,73.0,84.0,8.0,14.0,82.0,9.0,77.0,20.0,68.0,46.0,67.0,26.0,58.0,62.0,76.0,77.0,76.0,19.0,9.0,64.0,64.0,221896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.0,41.0,62.0,71.0,72.0,72.0,67.0,51.0,82.0,72.0,52.0,71.0,53.0,9.0,66.0,66.0,8.0,10.0,66.0,13.0,56.0,25.0,52.0,70.0,78.0,77.0,67.0,72.0,61.0,71.0,63.0,72.0,7.0,61.0,66.0,230344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,66.0,64.0,68.0,72.0,75.0,49.0,69.0,59.0,72.0,62.0,42.0,64.0,15.0,72.0,79.0,12.0,8.0,79.0,15.0,77.0,24.0,70.0,68.0,81.0,32.0,60.0,70.0,76.0,74.0,67.0,27.0,11.0,64.0,63.0,205257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27.0,69.0,73.0,42.0,59.0,90.0,43.0,75.0,72.0,72.0,61.0,27.0,47.0,12.0,58.0,74.0,11.0,14.0,80.0,9.0,75.0,27.0,55.0,58.0,74.0,41.0,67.0,62.0,70.0,90.0,80.0,30.0,5.0,65.0,71.0,229321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12.0,12.0,29.0,32.0,30.0,32.0,20.0,9.0,42.0,72.0,12.0,9.0,52.0,68.0,16.0,40.0,73.0,75.0,38.0,66.0,14.0,25.0,16.0,53.0,27.0,22.0,14.0,30.0,18.0,34.0,26.0,15.0,74.0,19.0,65.0,204234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.0,51.0,63.0,65.0,76.0,72.0,64.0,61.0,73.0,72.0,61.0,72.0,72.0,7.0,69.0,69.0,13.0,13.0,73.0,8.0,63.0,23.0,25.0,77.0,74.0,71.0,56.0,44.0,70.0,75.0,64.0,71.0,10.0,41.0,65.0,206538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,48.0,67.0,57.0,62.0,64.0,74.0,23.0,80.0,72.0,60.0,70.0,76.0,12.0,51.0,62.0,12.0,16.0,52.0,12.0,46.0,34.0,47.0,79.0,67.0,68.0,53.0,47.0,63.0,67.0,70.0,69.0,15.0,39.0,65.0,142794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
