,Volleys,SlidingTackle,Reactions,Strength,Vision,GKDiving,Aggression,ShortPassing,GKHandling,GKKicking,Stamina,Curve,Dribbling,LongShots,Agility,StandingTackle,Balance,Marking,BallControl,Composure,LongPassing,SprintSpeed,Name,HeadingAccuracy,Penalties,Overall,Jumping,Finishing,Positioning,Crossing,Interceptions,GKPositioning,Acceleration,GKReflexes,Age,ShotPower
582,55.0,53.0,82.0,33.0,72.0,12.0,71.0,73.0,8.0,9.0,87.0,78.0,85.0,64.0,91.0,50.0,91.0,42.0,84.0,81.0,67.0,90.0,F. Cervi,48.0,56.0,79,60.0,65.0,75.0,78.0,59.0,11.0,93.0,10.0,24,68.0
583,56.0,73.0,80.0,63.0,77.0,6.0,64.0,85.0,14.0,16.0,80.0,63.0,74.0,52.0,77.0,78.0,65.0,74.0,79.0,80.0,80.0,59.0,J. Weigl,63.0,50.0,79,67.0,41.0,56.0,58.0,84.0,11.0,72.0,7.0,22,48.0
584,34.0,77.0,75.0,77.0,67.0,12.0,78.0,79.0,16.0,8.0,75.0,64.0,66.0,57.0,66.0,80.0,63.0,77.0,75.0,76.0,73.0,77.0,V. Lindelöf,76.0,55.0,79,75.0,36.0,44.0,64.0,79.0,7.0,68.0,9.0,23,68.0
585,83.0,25.0,77.0,83.0,68.0,13.0,84.0,72.0,15.0,12.0,80.0,75.0,83.0,78.0,75.0,50.0,66.0,20.0,79.0,73.0,57.0,86.0,A. Rebić,71.0,63.0,79,66.0,79.0,75.0,74.0,29.0,13.0,83.0,14.0,24,81.0
586,67.0,15.0,74.0,76.0,73.0,8.0,32.0,74.0,14.0,9.0,69.0,73.0,82.0,65.0,78.0,20.0,75.0,50.0,83.0,76.0,63.0,79.0,A. Sanabria,77.0,69.0,79,75.0,81.0,82.0,67.0,21.0,14.0,77.0,13.0,22,75.0
587,53.0,76.0,78.0,78.0,73.0,7.0,88.0,78.0,7.0,7.0,94.0,45.0,74.0,78.0,60.0,83.0,61.0,82.0,76.0,73.0,76.0,69.0,R. Battaglia,68.0,57.0,79,74.0,63.0,75.0,46.0,83.0,9.0,67.0,9.0,26,76.0
588,80.0,39.0,79.0,68.0,74.0,8.0,55.0,78.0,12.0,10.0,68.0,68.0,85.0,79.0,83.0,48.0,75.0,39.0,82.0,67.0,62.0,79.0,M. Philipp,54.0,75.0,79,59.0,81.0,79.0,66.0,39.0,10.0,84.0,9.0,24,82.0
589,59.0,22.0,78.0,66.0,70.0,10.0,36.0,72.0,9.0,12.0,74.0,70.0,87.0,70.0,93.0,16.0,87.0,26.0,81.0,72.0,68.0,92.0,A. Saint-Maximin,53.0,47.0,79,68.0,70.0,74.0,66.0,15.0,7.0,92.0,7.0,21,80.0
590,69.0,79.0,76.0,68.0,64.0,11.0,75.0,74.0,9.0,8.0,87.0,74.0,76.0,72.0,72.0,78.0,73.0,76.0,74.0,73.0,68.0,79.0,D. Zappacosta,69.0,59.0,79,67.0,59.0,71.0,81.0,76.0,6.0,74.0,11.0,26,75.0
591,76.0,20.0,71.0,78.0,65.0,8.0,72.0,69.0,15.0,7.0,71.0,49.0,75.0,62.0,72.0,27.0,71.0,22.0,79.0,74.0,48.0,73.0,L. Alario,81.0,75.0,79,90.0,84.0,85.0,48.0,22.0,15.0,71.0,15.0,25,75.0
592,71.0,25.0,74.0,76.0,69.0,10.0,66.0,67.0,14.0,12.0,77.0,67.0,71.0,80.0,77.0,25.0,71.0,50.0,74.0,78.0,65.0,84.0,D. Benedetto,76.0,72.0,79,87.0,86.0,82.0,61.0,28.0,8.0,78.0,11.0,28,81.0
593,49.0,71.0,79.0,85.0,69.0,16.0,84.0,80.0,11.0,12.0,86.0,59.0,69.0,66.0,60.0,80.0,57.0,74.0,73.0,76.0,83.0,34.0,I. Marcone,73.0,59.0,79,35.0,48.0,56.0,58.0,76.0,16.0,54.0,10.0,28,73.0
594,45.0,71.0,76.0,83.0,72.0,11.0,85.0,78.0,13.0,8.0,83.0,62.0,74.0,71.0,68.0,80.0,66.0,79.0,76.0,72.0,74.0,85.0,J. Gbamin,71.0,40.0,79,77.0,40.0,63.0,69.0,79.0,14.0,76.0,10.0,22,78.0
595,56.0,81.0,72.0,76.0,68.0,16.0,83.0,78.0,14.0,11.0,90.0,66.0,69.0,75.0,75.0,81.0,76.0,78.0,77.0,63.0,74.0,76.0,J. Lerma,65.0,58.0,79,84.0,56.0,58.0,66.0,80.0,7.0,74.0,9.0,23,82.0
596,82.0,35.0,81.0,45.0,76.0,7.0,64.0,76.0,9.0,10.0,80.0,78.0,80.0,71.0,85.0,44.0,85.0,32.0,81.0,69.0,69.0,75.0,Ricardo Horta,51.0,71.0,79,62.0,74.0,81.0,77.0,55.0,8.0,78.0,13.0,23,78.0
597,55.0,76.0,79.0,63.0,72.0,10.0,70.0,81.0,8.0,13.0,90.0,65.0,82.0,67.0,70.0,79.0,65.0,81.0,82.0,77.0,79.0,78.0,R. Zobnin,70.0,57.0,79,63.0,65.0,64.0,69.0,75.0,15.0,74.0,9.0,24,65.0
598,60.0,62.0,79.0,52.0,80.0,8.0,80.0,85.0,12.0,13.0,83.0,74.0,84.0,60.0,89.0,66.0,90.0,71.0,82.0,78.0,75.0,60.0,M. Meyer,37.0,60.0,79,60.0,63.0,72.0,74.0,72.0,11.0,76.0,14.0,22,45.0
599,60.0,28.0,75.0,54.0,70.0,11.0,64.0,75.0,13.0,8.0,77.0,77.0,87.0,73.0,93.0,27.0,90.0,26.0,83.0,72.0,60.0,89.0,Bruma,53.0,71.0,79,73.0,71.0,74.0,72.0,38.0,12.0,94.0,8.0,23,81.0
600,60.0,38.0,75.0,53.0,76.0,7.0,63.0,68.0,6.0,7.0,91.0,68.0,86.0,70.0,89.0,37.0,88.0,28.0,80.0,75.0,66.0,89.0,R. Centurión,61.0,67.0,79,60.0,72.0,70.0,71.0,38.0,11.0,91.0,8.0,25,68.0
601,44.0,82.0,71.0,64.0,55.0,7.0,82.0,73.0,10.0,12.0,83.0,60.0,73.0,45.0,72.0,79.0,78.0,77.0,76.0,70.0,59.0,78.0,Jonny,70.0,46.0,79,75.0,34.0,53.0,77.0,80.0,10.0,77.0,6.0,24,66.0
602,63.0,27.0,80.0,54.0,79.0,11.0,73.0,77.0,12.0,9.0,68.0,74.0,84.0,68.0,86.0,41.0,82.0,52.0,83.0,80.0,74.0,74.0,Otávio,56.0,72.0,79,57.0,67.0,76.0,78.0,46.0,10.0,76.0,15.0,23,67.0
603,62.0,40.0,79.0,56.0,77.0,6.0,43.0,79.0,6.0,10.0,81.0,69.0,80.0,68.0,78.0,44.0,77.0,49.0,79.0,68.0,71.0,76.0,J. Hofmann,40.0,70.0,79,61.0,69.0,78.0,81.0,47.0,10.0,78.0,10.0,25,68.0
604,52.0,80.0,79.0,75.0,65.0,10.0,72.0,77.0,7.0,7.0,73.0,62.0,67.0,56.0,68.0,81.0,69.0,79.0,73.0,72.0,73.0,74.0,N. Aké,74.0,48.0,79,86.0,45.0,53.0,63.0,78.0,16.0,75.0,10.0,23,63.0
605,51.0,79.0,80.0,76.0,72.0,9.0,71.0,78.0,10.0,10.0,82.0,65.0,74.0,61.0,67.0,79.0,67.0,76.0,77.0,78.0,74.0,77.0,J. Hector,71.0,65.0,79,66.0,55.0,62.0,79.0,81.0,12.0,75.0,14.0,28,69.0
606,48.0,80.0,77.0,90.0,60.0,15.0,93.0,76.0,9.0,16.0,79.0,43.0,73.0,58.0,49.0,81.0,55.0,73.0,74.0,72.0,53.0,75.0,S. Kolašinac,74.0,44.0,79,76.0,59.0,66.0,77.0,73.0,7.0,68.0,9.0,25,82.0
607,62.0,76.0,72.0,80.0,71.0,7.0,87.0,80.0,12.0,16.0,89.0,66.0,70.0,65.0,62.0,80.0,44.0,75.0,76.0,77.0,75.0,53.0,G. Pizarro,68.0,60.0,79,74.0,59.0,67.0,62.0,80.0,15.0,62.0,7.0,28,69.0
608,78.0,31.0,75.0,74.0,65.0,15.0,65.0,72.0,13.0,15.0,72.0,48.0,76.0,72.0,78.0,36.0,78.0,44.0,76.0,70.0,52.0,79.0,Roger,72.0,80.0,79,75.0,82.0,83.0,66.0,35.0,14.0,78.0,8.0,27,80.0
609,15.0,11.0,76.0,54.0,53.0,77.0,27.0,28.0,78.0,77.0,36.0,24.0,14.0,12.0,62.0,11.0,43.0,16.0,12.0,60.0,26.0,46.0,Sergio Rico,11.0,24.0,79,63.0,14.0,11.0,17.0,19.0,79.0,48.0,81.0,24,19.0
610,50.0,72.0,77.0,82.0,73.0,13.0,88.0,79.0,9.0,16.0,86.0,71.0,62.0,72.0,58.0,76.0,58.0,78.0,74.0,73.0,75.0,59.0,L. Milivojević,75.0,87.0,79,62.0,54.0,66.0,66.0,79.0,6.0,53.0,12.0,27,79.0
611,73.0,63.0,75.0,67.0,80.0,11.0,65.0,82.0,12.0,13.0,75.0,79.0,80.0,81.0,79.0,65.0,75.0,67.0,83.0,74.0,78.0,69.0,D. Baselli,64.0,71.0,79,69.0,67.0,75.0,74.0,68.0,7.0,75.0,6.0,26,76.0
612,35.0,85.0,76.0,80.0,57.0,9.0,85.0,75.0,9.0,14.0,70.0,35.0,57.0,31.0,65.0,81.0,64.0,78.0,67.0,71.0,68.0,69.0,K. Rekik,78.0,41.0,79,77.0,33.0,41.0,43.0,74.0,14.0,66.0,9.0,23,60.0
613,68.0,42.0,82.0,57.0,81.0,10.0,47.0,82.0,14.0,10.0,72.0,82.0,83.0,73.0,82.0,59.0,76.0,69.0,84.0,70.0,78.0,77.0,Denis Suárez,44.0,63.0,79,58.0,72.0,76.0,77.0,62.0,7.0,77.0,7.0,24,75.0
614,33.0,77.0,74.0,85.0,42.0,15.0,79.0,66.0,12.0,15.0,67.0,28.0,53.0,29.0,48.0,83.0,56.0,76.0,58.0,68.0,56.0,53.0,W. Orban,83.0,41.0,79,90.0,38.0,34.0,38.0,77.0,10.0,51.0,6.0,25,37.0
615,53.0,76.0,78.0,54.0,64.0,13.0,73.0,76.0,5.0,9.0,91.0,68.0,79.0,73.0,88.0,76.0,89.0,71.0,76.0,73.0,72.0,83.0,Mário Rui,60.0,60.0,79,92.0,27.0,59.0,79.0,77.0,8.0,88.0,14.0,27,69.0
616,37.0,83.0,75.0,78.0,46.0,12.0,84.0,71.0,16.0,11.0,71.0,72.0,53.0,74.0,67.0,80.0,64.0,75.0,68.0,69.0,81.0,74.0,Iñigo Martínez,73.0,39.0,79,90.0,42.0,48.0,51.0,81.0,13.0,71.0,11.0,27,81.0
617,47.0,79.0,74.0,91.0,59.0,14.0,83.0,63.0,14.0,7.0,63.0,60.0,50.0,49.0,45.0,78.0,52.0,77.0,63.0,67.0,60.0,70.0,K. Zouma,77.0,59.0,79,89.0,47.0,53.0,49.0,78.0,9.0,60.0,15.0,23,63.0
618,34.0,76.0,76.0,69.0,74.0,15.0,89.0,82.0,8.0,7.0,88.0,46.0,74.0,54.0,76.0,75.0,89.0,75.0,79.0,83.0,77.0,75.0,Roque Mesa,32.0,42.0,79,77.0,65.0,64.0,67.0,78.0,11.0,74.0,9.0,29,63.0
619,32.0,76.0,73.0,84.0,57.0,8.0,75.0,73.0,7.0,10.0,61.0,30.0,65.0,29.0,57.0,81.0,51.0,79.0,64.0,81.0,72.0,76.0,J. Brooks,82.0,45.0,79,72.0,39.0,40.0,36.0,77.0,9.0,66.0,10.0,25,50.0
620,14.0,13.0,75.0,64.0,50.0,82.0,21.0,38.0,74.0,78.0,36.0,12.0,16.0,16.0,51.0,11.0,43.0,9.0,23.0,60.0,41.0,54.0,L. Karius,14.0,19.0,79,74.0,18.0,8.0,14.0,13.0,76.0,55.0,82.0,25,20.0
621,75.0,24.0,80.0,83.0,75.0,8.0,76.0,67.0,11.0,16.0,68.0,66.0,80.0,64.0,64.0,19.0,61.0,36.0,81.0,72.0,44.0,81.0,Zé Luís,83.0,75.0,79,92.0,74.0,78.0,45.0,29.0,10.0,80.0,14.0,27,79.0
622,82.0,61.0,78.0,69.0,78.0,12.0,77.0,81.0,6.0,13.0,83.0,62.0,72.0,77.0,67.0,72.0,64.0,63.0,80.0,83.0,75.0,64.0,D. Klaassen,74.0,75.0,79,72.0,77.0,80.0,63.0,67.0,16.0,71.0,10.0,25,78.0
623,74.0,44.0,72.0,62.0,73.0,12.0,49.0,82.0,7.0,8.0,88.0,73.0,80.0,70.0,84.0,31.0,82.0,40.0,78.0,72.0,75.0,78.0,M. Elyounoussi,64.0,64.0,79,81.0,72.0,71.0,75.0,36.0,7.0,87.0,13.0,23,76.0
624,66.0,55.0,76.0,48.0,75.0,15.0,72.0,79.0,11.0,6.0,78.0,77.0,84.0,62.0,92.0,55.0,90.0,56.0,80.0,72.0,72.0,79.0,L. Bittencourt,45.0,61.0,79,72.0,65.0,70.0,73.0,52.0,14.0,90.0,16.0,24,70.0
625,54.0,69.0,76.0,68.0,83.0,7.0,71.0,84.0,10.0,6.0,70.0,69.0,76.0,69.0,75.0,68.0,77.0,62.0,81.0,81.0,81.0,45.0,Sergi Darder,52.0,55.0,79,48.0,59.0,75.0,68.0,69.0,14.0,58.0,6.0,24,74.0
626,57.0,78.0,73.0,77.0,71.0,9.0,75.0,74.0,7.0,13.0,84.0,75.0,77.0,65.0,77.0,80.0,78.0,72.0,77.0,72.0,69.0,85.0,J. Roussillon,69.0,51.0,79,73.0,64.0,71.0,77.0,76.0,8.0,87.0,15.0,25,73.0
627,48.0,73.0,76.0,67.0,70.0,14.0,82.0,82.0,10.0,14.0,93.0,65.0,73.0,30.0,88.0,77.0,85.0,74.0,77.0,74.0,79.0,53.0,D. Demme,57.0,58.0,79,79.0,26.0,67.0,71.0,79.0,12.0,68.0,9.0,26,64.0
628,49.0,76.0,78.0,78.0,71.0,13.0,78.0,68.0,7.0,16.0,72.0,45.0,60.0,77.0,65.0,82.0,61.0,80.0,66.0,74.0,80.0,69.0,J. Gouweleeuw,73.0,42.0,79,68.0,46.0,61.0,60.0,84.0,13.0,68.0,7.0,26,72.0
629,48.0,79.0,74.0,77.0,57.0,7.0,92.0,72.0,8.0,12.0,68.0,67.0,64.0,63.0,68.0,81.0,63.0,76.0,67.0,73.0,73.0,69.0,M. Rojo,79.0,64.0,79,82.0,50.0,57.0,74.0,77.0,15.0,68.0,10.0,28,80.0
630,68.0,72.0,79.0,68.0,78.0,9.0,72.0,84.0,10.0,11.0,79.0,70.0,76.0,74.0,76.0,76.0,76.0,69.0,79.0,80.0,79.0,66.0,J. Veretout,54.0,78.0,79,69.0,66.0,72.0,74.0,76.0,8.0,72.0,9.0,25,76.0
631,61.0,79.0,80.0,72.0,75.0,14.0,75.0,80.0,10.0,7.0,79.0,73.0,76.0,67.0,75.0,77.0,72.0,72.0,80.0,76.0,72.0,74.0,L. Kurzawa,75.0,54.0,79,82.0,73.0,76.0,79.0,76.0,9.0,79.0,15.0,25,69.0
632,71.0,39.0,76.0,53.0,80.0,14.0,69.0,81.0,15.0,7.0,62.0,79.0,80.0,76.0,78.0,45.0,73.0,30.0,81.0,77.0,77.0,69.0,G. Ramírez,57.0,73.0,79,66.0,74.0,75.0,74.0,32.0,7.0,70.0,8.0,27,77.0
633,56.0,76.0,72.0,84.0,68.0,9.0,78.0,79.0,12.0,7.0,75.0,48.0,64.0,64.0,51.0,82.0,55.0,77.0,76.0,67.0,64.0,59.0,David López,74.0,50.0,79,74.0,65.0,59.0,53.0,80.0,11.0,57.0,15.0,28,77.0
634,11.0,12.0,74.0,73.0,48.0,80.0,33.0,37.0,76.0,75.0,42.0,11.0,16.0,12.0,59.0,15.0,42.0,12.0,19.0,45.0,37.0,47.0,C. Tătăruşanu,15.0,16.0,79,63.0,15.0,13.0,13.0,26.0,79.0,50.0,82.0,32,14.0
635,36.0,84.0,76.0,74.0,68.0,15.0,69.0,78.0,16.0,9.0,69.0,67.0,64.0,49.0,77.0,79.0,65.0,78.0,73.0,74.0,73.0,66.0,A. Mandi,84.0,35.0,79,82.0,41.0,67.0,78.0,80.0,10.0,65.0,14.0,26,52.0
636,42.0,77.0,75.0,75.0,69.0,10.0,76.0,79.0,16.0,9.0,91.0,77.0,77.0,68.0,70.0,76.0,69.0,72.0,78.0,75.0,73.0,79.0,D. Sidibé,72.0,43.0,79,83.0,62.0,75.0,78.0,75.0,12.0,78.0,7.0,25,69.0
637,67.0,27.0,77.0,63.0,74.0,5.0,52.0,77.0,11.0,15.0,68.0,83.0,82.0,77.0,83.0,30.0,78.0,25.0,81.0,74.0,74.0,79.0,Y. Konoplyanka,43.0,75.0,79,62.0,76.0,76.0,75.0,37.0,9.0,89.0,9.0,28,76.0
638,74.0,30.0,76.0,58.0,76.0,9.0,63.0,76.0,11.0,7.0,72.0,86.0,82.0,83.0,82.0,36.0,70.0,34.0,82.0,73.0,76.0,75.0,S. Berghuis,48.0,70.0,79,53.0,75.0,75.0,79.0,37.0,7.0,80.0,15.0,26,82.0
639,70.0,32.0,80.0,76.0,83.0,13.0,45.0,84.0,6.0,9.0,91.0,75.0,77.0,75.0,56.0,53.0,58.0,70.0,83.0,80.0,80.0,55.0,H. Vanaken,73.0,66.0,79,47.0,74.0,81.0,71.0,69.0,15.0,45.0,11.0,25,74.0
640,58.0,69.0,74.0,73.0,80.0,8.0,66.0,82.0,11.0,6.0,76.0,81.0,77.0,76.0,67.0,75.0,75.0,75.0,81.0,80.0,81.0,61.0,Campaña,65.0,69.0,79,57.0,73.0,68.0,73.0,73.0,7.0,65.0,10.0,25,75.0
641,74.0,68.0,77.0,71.0,77.0,7.0,69.0,83.0,11.0,13.0,76.0,66.0,75.0,76.0,71.0,73.0,59.0,71.0,80.0,84.0,79.0,69.0,M. van Ginkel,74.0,84.0,79,74.0,76.0,78.0,71.0,63.0,13.0,62.0,14.0,25,79.0
642,65.0,27.0,84.0,63.0,79.0,10.0,73.0,76.0,15.0,12.0,70.0,82.0,80.0,81.0,82.0,39.0,81.0,49.0,80.0,82.0,67.0,70.0,Nolito,56.0,74.0,79,66.0,79.0,81.0,77.0,50.0,8.0,74.0,8.0,31,74.0
643,70.0,38.0,78.0,79.0,73.0,10.0,58.0,77.0,6.0,9.0,69.0,83.0,75.0,81.0,67.0,40.0,52.0,36.0,78.0,65.0,69.0,68.0,M. Gregoritsch,71.0,64.0,79,50.0,80.0,78.0,65.0,33.0,16.0,65.0,6.0,24,84.0
644,75.0,55.0,75.0,66.0,80.0,14.0,63.0,77.0,8.0,13.0,68.0,85.0,82.0,79.0,79.0,58.0,78.0,73.0,81.0,67.0,78.0,77.0,Ibai Gómez,47.0,65.0,79,66.0,79.0,78.0,79.0,45.0,7.0,79.0,11.0,28,83.0
645,72.0,78.0,79.0,76.0,64.0,14.0,75.0,77.0,5.0,15.0,82.0,76.0,73.0,74.0,70.0,77.0,65.0,78.0,79.0,69.0,69.0,76.0,Danilo,69.0,67.0,79,74.0,61.0,75.0,74.0,81.0,14.0,73.0,5.0,26,85.0
646,61.0,51.0,74.0,77.0,79.0,9.0,74.0,82.0,14.0,12.0,69.0,68.0,85.0,80.0,66.0,58.0,58.0,54.0,84.0,80.0,78.0,70.0,R. Barkley,65.0,65.0,79,62.0,68.0,71.0,65.0,45.0,6.0,69.0,10.0,24,81.0
647,15.0,17.0,73.0,68.0,68.0,81.0,36.0,40.0,74.0,82.0,34.0,23.0,13.0,18.0,53.0,20.0,50.0,10.0,24.0,64.0,45.0,52.0,M. Ryan,14.0,25.0,79,78.0,11.0,10.0,23.0,23.0,78.0,53.0,83.0,26,35.0
648,81.0,21.0,77.0,68.0,61.0,9.0,71.0,72.0,8.0,9.0,73.0,73.0,77.0,79.0,81.0,33.0,75.0,55.0,78.0,78.0,34.0,75.0,Sergio León,76.0,75.0,79,77.0,82.0,80.0,41.0,35.0,11.0,76.0,12.0,29,78.0
649,40.0,75.0,78.0,76.0,74.0,8.0,78.0,77.0,13.0,11.0,76.0,42.0,66.0,62.0,67.0,80.0,65.0,83.0,76.0,80.0,79.0,63.0,B. Stambouli,72.0,50.0,79,73.0,50.0,60.0,45.0,81.0,15.0,65.0,15.0,27,65.0
650,49.0,82.0,79.0,82.0,65.0,14.0,81.0,78.0,8.0,14.0,77.0,42.0,67.0,66.0,53.0,79.0,50.0,80.0,73.0,74.0,75.0,72.0,J. Guilavogui,85.0,50.0,79,76.0,49.0,63.0,52.0,83.0,10.0,65.0,15.0,27,78.0
651,73.0,46.0,74.0,65.0,81.0,9.0,70.0,81.0,9.0,11.0,74.0,73.0,77.0,87.0,66.0,69.0,67.0,71.0,80.0,76.0,79.0,56.0,Sérgio Oliveira,64.0,74.0,79,56.0,67.0,72.0,76.0,72.0,11.0,62.0,10.0,26,87.0
652,68.0,68.0,79.0,70.0,77.0,12.0,74.0,78.0,10.0,13.0,85.0,80.0,81.0,81.0,76.0,72.0,74.0,70.0,80.0,76.0,70.0,78.0,D. Caligiuri,65.0,83.0,79,76.0,72.0,75.0,83.0,76.0,6.0,77.0,14.0,30,78.0
653,69.0,25.0,74.0,75.0,71.0,10.0,73.0,71.0,15.0,8.0,72.0,63.0,74.0,66.0,74.0,39.0,74.0,29.0,77.0,78.0,60.0,89.0,C. Wilson,73.0,75.0,79,65.0,83.0,82.0,52.0,40.0,10.0,87.0,6.0,26,76.0
654,49.0,82.0,77.0,79.0,54.0,10.0,86.0,73.0,8.0,6.0,64.0,38.0,59.0,59.0,52.0,81.0,59.0,76.0,64.0,68.0,67.0,59.0,P. Jones,78.0,55.0,79,82.0,44.0,42.0,60.0,80.0,16.0,54.0,11.0,26,68.0
655,59.0,59.0,72.0,67.0,79.0,9.0,52.0,82.0,13.0,13.0,67.0,67.0,80.0,78.0,75.0,72.0,77.0,45.0,81.0,61.0,80.0,77.0,Borja García,53.0,62.0,79,72.0,77.0,77.0,70.0,66.0,12.0,81.0,16.0,27,67.0
656,69.0,55.0,79.0,63.0,78.0,15.0,75.0,78.0,16.0,11.0,84.0,78.0,84.0,79.0,85.0,54.0,78.0,50.0,83.0,72.0,76.0,72.0,Y. Belhanda,67.0,80.0,79,77.0,74.0,70.0,79.0,66.0,6.0,75.0,16.0,28,78.0
657,40.0,78.0,77.0,77.0,22.0,7.0,82.0,64.0,9.0,13.0,55.0,46.0,54.0,50.0,34.0,82.0,48.0,78.0,66.0,72.0,58.0,52.0,G. Pezzella,82.0,35.0,79,84.0,48.0,50.0,40.0,80.0,10.0,52.0,15.0,27,54.0
658,38.0,79.0,69.0,63.0,57.0,10.0,85.0,79.0,11.0,16.0,78.0,67.0,69.0,62.0,76.0,78.0,78.0,76.0,78.0,69.0,65.0,81.0,Jaume Costa,68.0,56.0,79,73.0,53.0,66.0,80.0,80.0,10.0,79.0,14.0,30,75.0
659,74.0,15.0,80.0,74.0,61.0,12.0,75.0,72.0,14.0,12.0,73.0,72.0,75.0,75.0,73.0,34.0,66.0,33.0,78.0,77.0,60.0,75.0,C. Tosun,82.0,82.0,79,80.0,79.0,81.0,64.0,31.0,12.0,72.0,9.0,27,83.0
660,51.0,81.0,78.0,69.0,56.0,9.0,75.0,77.0,15.0,7.0,83.0,69.0,68.0,63.0,74.0,76.0,77.0,80.0,75.0,69.0,77.0,77.0,Escudero,68.0,66.0,79,74.0,56.0,63.0,81.0,81.0,13.0,72.0,14.0,28,81.0
661,81.0,21.0,75.0,79.0,65.0,7.0,71.0,70.0,9.0,8.0,71.0,42.0,75.0,75.0,65.0,34.0,54.0,35.0,80.0,63.0,49.0,71.0,Kike García,80.0,70.0,79,74.0,80.0,79.0,53.0,37.0,13.0,65.0,13.0,28,82.0
662,76.0,35.0,75.0,77.0,78.0,9.0,68.0,75.0,16.0,7.0,79.0,76.0,76.0,72.0,77.0,57.0,74.0,30.0,77.0,76.0,66.0,76.0,Elkeson,79.0,85.0,79,76.0,75.0,77.0,67.0,56.0,8.0,86.0,7.0,28,86.0
663,74.0,34.0,76.0,65.0,77.0,9.0,61.0,81.0,14.0,8.0,75.0,70.0,78.0,74.0,72.0,41.0,80.0,37.0,81.0,75.0,74.0,77.0,Ricardo Goulart,76.0,72.0,79,66.0,77.0,83.0,73.0,33.0,8.0,80.0,7.0,27,76.0
664,72.0,49.0,77.0,70.0,79.0,7.0,66.0,78.0,6.0,14.0,78.0,79.0,81.0,74.0,76.0,59.0,76.0,58.0,79.0,79.0,75.0,77.0,J. Guðmundsson,64.0,70.0,79,78.0,70.0,74.0,82.0,58.0,10.0,79.0,8.0,27,84.0
665,45.0,82.0,75.0,67.0,64.0,10.0,76.0,75.0,11.0,13.0,76.0,64.0,76.0,69.0,79.0,81.0,75.0,78.0,78.0,75.0,66.0,78.0,N. Clyne,68.0,46.0,79,69.0,54.0,72.0,78.0,79.0,15.0,77.0,7.0,27,74.0
666,26.0,14.0,72.0,78.0,15.0,81.0,25.0,29.0,80.0,63.0,39.0,15.0,13.0,12.0,41.0,15.0,31.0,13.0,17.0,42.0,25.0,46.0,M. Hitz,18.0,22.0,79,67.0,27.0,8.0,12.0,23.0,79.0,41.0,81.0,30,38.0
667,57.0,75.0,80.0,73.0,66.0,8.0,77.0,75.0,6.0,13.0,93.0,77.0,75.0,56.0,76.0,76.0,74.0,69.0,78.0,75.0,69.0,89.0,De Marcos,59.0,55.0,79,78.0,59.0,78.0,77.0,76.0,15.0,79.0,9.0,29,73.0
668,29.0,80.0,75.0,82.0,60.0,15.0,82.0,63.0,7.0,12.0,70.0,45.0,63.0,39.0,63.0,81.0,70.0,79.0,65.0,74.0,61.0,63.0,B. Mee,79.0,36.0,79,93.0,30.0,38.0,63.0,79.0,10.0,62.0,14.0,28,60.0
669,59.0,77.0,80.0,73.0,72.0,14.0,85.0,77.0,7.0,6.0,82.0,77.0,80.0,62.0,79.0,77.0,83.0,73.0,78.0,76.0,70.0,78.0,Rafael,64.0,58.0,79,82.0,53.0,79.0,77.0,79.0,12.0,84.0,8.0,27,72.0
670,66.0,74.0,75.0,84.0,77.0,14.0,75.0,83.0,11.0,6.0,66.0,66.0,70.0,65.0,51.0,79.0,31.0,79.0,81.0,76.0,81.0,35.0,Iborra,79.0,73.0,79,64.0,69.0,77.0,53.0,78.0,15.0,39.0,8.0,30,81.0
671,64.0,65.0,76.0,60.0,81.0,6.0,81.0,84.0,15.0,15.0,68.0,77.0,81.0,72.0,76.0,64.0,83.0,62.0,82.0,80.0,80.0,63.0,J. Wilshere,58.0,65.0,79,66.0,62.0,77.0,73.0,61.0,9.0,68.0,11.0,26,74.0
672,45.0,79.0,78.0,79.0,51.0,16.0,76.0,57.0,8.0,7.0,63.0,40.0,58.0,22.0,45.0,84.0,48.0,81.0,63.0,71.0,49.0,55.0,B. Hübner,85.0,50.0,79,61.0,20.0,41.0,47.0,79.0,8.0,54.0,16.0,28,52.0
673,44.0,76.0,75.0,83.0,67.0,10.0,83.0,76.0,12.0,7.0,92.0,68.0,71.0,71.0,69.0,81.0,66.0,79.0,78.0,74.0,73.0,71.0,Souza,75.0,63.0,79,65.0,55.0,66.0,63.0,80.0,10.0,68.0,8.0,29,77.0
674,53.0,79.0,74.0,79.0,67.0,9.0,91.0,77.0,9.0,8.0,78.0,55.0,72.0,57.0,73.0,80.0,81.0,78.0,78.0,74.0,74.0,72.0,F. Coquelin,60.0,52.0,79,81.0,54.0,62.0,60.0,82.0,10.0,70.0,15.0,27,71.0
675,78.0,43.0,82.0,72.0,79.0,10.0,52.0,80.0,9.0,14.0,83.0,73.0,80.0,75.0,90.0,35.0,83.0,30.0,81.0,84.0,70.0,90.0,Alex Teixeira,54.0,74.0,79,82.0,77.0,80.0,63.0,67.0,7.0,93.0,12.0,28,72.0
