,Volleys,SlidingTackle,Reactions,Strength,Vision,GKDiving,Aggression,ShortPassing,GKHandling,GKKicking,Stamina,Curve,Dribbling,LongShots,Agility,StandingTackle,Balance,Marking,BallControl,Composure,LongPassing,SprintSpeed,Name,HeadingAccuracy,Penalties,Overall,Jumping,Finishing,Positioning,Crossing,Interceptions,GKPositioning,Acceleration,GKReflexes,Age,ShotPower
2784,60,64,70,69,77,9,75,73,16,11,85,73,66,74,80,70,76,60,69,66,71,72,C. Hourihane,57,64,73,76,63,65,75,68,6,65,9,26,71
2785,62,19,67,68,69,11,56,68,10,14,67,75,82,77,75,21,78,21,75,72,66,78,B. Kuwas,39,56,73,65,67,68,64,23,10,80,13,24,80
2786,12,14,71,78,45,74,28,37,72,67,20,11,12,10,38,15,43,10,25,43,28,37,S. Elana,14,12,73,57,11,11,10,22,71,36,71,36,14
2787,69,24,66,72,64,7,65,70,12,8,74,60,76,69,78,20,66,22,75,69,61,78,E. Benítez,65,66,73,72,74,72,71,41,14,79,16,29,78
2788,68,23,69,83,61,10,62,66,11,9,74,46,63,63,59,24,36,15,66,67,49,78,K. Coulibaly,81,68,73,74,74,69,63,22,13,68,12,25,73
2789,68,18,68,60,71,14,47,70,8,11,71,74,77,77,87,16,86,13,73,72,65,79,L. Trossard,52,62,73,61,71,66,70,18,7,82,7,22,75
2790,41,73,66,74,52,5,70,70,8,5,69,45,63,34,68,74,64,73,63,68,65,76,A. Tuanzebe,71,50,73,73,26,41,42,70,13,74,12,19,46
2791,11,16,66,63,40,74,21,39,71,69,29,13,15,12,51,11,48,13,35,46,32,46,B. Myhill,13,42,73,72,11,13,11,25,70,41,78,34,27
2792,44,65,64,87,24,7,67,66,13,9,46,39,37,44,40,77,41,74,72,82,65,42,M. Rovero,74,48,73,43,36,32,39,74,8,33,8,25,77
2793,40,76,62,81,42,12,77,66,7,12,46,54,44,45,48,77,55,69,50,67,74,66,Wellington Sabrão,74,71,73,72,33,40,51,67,9,63,10,33,72
2794,66,26,68,66,63,9,48,71,9,11,65,68,80,71,78,31,78,23,76,63,52,79,Jason,56,72,73,67,71,73,65,27,11,82,14,22,75
2795,36,71,68,82,63,14,76,66,15,7,71,42,43,61,71,72,67,71,64,73,64,73,E. Sviatchenko,72,35,73,84,39,62,42,71,11,63,16,25,67
2796,71,57,71,70,69,6,68,76,10,14,73,70,71,73,67,64,71,63,76,69,75,69,A. Rojas,67,66,73,70,68,72,74,65,9,64,8,31,74
2797,56,56,69,58,71,13,63,76,6,7,78,72,71,74,80,59,84,59,74,72,78,66,C. Buchtmann,49,57,73,74,53,61,74,63,16,75,10,25,78
2798,70,39,67,75,48,10,69,58,14,8,86-3,55,66,75,68-2,45,64+4,39,68,63,45,75-3,Joselu,65,75,73,69,80-3,70+3,44,65,14,78,9,26,82
2799,78,15,73,72,54,8,46,63,9,8,67,61,53,70,63,17,56,13,65,74,32,50,J. Perbet,76,69,73,68,82,86,39,24,15,56,7,32,71
2800,66,62,73,63,65,6,77,67,13,15,67,64,72,67,77-8,61,73,56,74,66,65,85-4,V. Bystrov,58,64,73,59,68,70,71,33,16,88,12,33,70
2801,75,24,75,53,69,14,45,68,12,6,54,74,69,78,58,28,78,24,79,80,44,50,S. Pellissier,60,76,73,66,78,83,64,24,5,34,5,38,82
2802,32,76,71,77,47,10,70,65,11,7,58,30,53,41,62,75,61,72,57,66,68,70,G. Fabianos,76,37,73,88,32,58,69,66,8,76,13,33,48
2803,46,74,72,73,55,7,75,72,8,14,76,69,67,35,71,75,74,76,68,72,57,73,K. Amian Adou,62,42,73,74,35,62,67,72,14,73,11,19,53
2804,12,12,72,65,31,75,36,33,69,72,41,15,13,11,48,15,41,11,19,41,22,42,T. Sippel,13,18,73,64,12,16,14,15,68,50,77,29,24
2805,48,66,75,69,75,9,49,73,14,6,74,73,77,76,73,73,67,58,76,63,72,76,G. Fernández,44,67,73,63,62,65,68,52,11,76,6,25,74
2806,74,25,66,83,69,12,75,74,14,11,81,65,74,66,82,24,68,23,73,70,57,76,M. Kanazaki,68,76,73,71,71,73,67,31,12,75,11,28,68
2807,62,61,71,76,72,8,76,74,16,13,76,71,74,75,77,66,72,60,75,69,72,66,Castro,55,63,73,67,66,70,66,67,6,68,13,29,84
2808,52,72,67,71,64,11,68,70,9,7,78,63,69,65,74,74,77,71,70,67,69,70,L. Fuentes,72,63,73,81,50,64,73,71,9,74,8,30,72
2809,11,73,68,88,50,14,70,58,16,13,74,43,35,46,67,74,60,75,55,55,57,58,Lee Jae Sung,72,45,73,77,36,43,32,69,15,52,15,28,66
2810,66,71,72,65,63,6,82,75,7,6,79,70,70,65,79,76,76,71,71,70,71,76,A. Ring,51,59,73,78,52,63,63,69,13,80,8,26,73
2811,17,20,70,70,22,74,32,38,68,63,31,12,11,12,28,19,21,17,15,67,30,42,A. Isaksson,12,25,73,62,19,13,11,19,71,36,76,35,23
2812,44,74,73,84,47,11,71,53,8,10,41,43,44,51,64,76,43,75,63,70,71,77,Osvaldo Lodeiro,73,75,73,52,43,37,49,69,10,69,9,29,57
2813,12,16,71,61,38,72,44,33,71,75,32,10,11,12,32,13,41,10,24,46,37,44,N. Douchez,13,12,73,68,10,15,18,23,74,39,73,37,17
2814,18,75,65,79,29,11,78,58,11,7,68,29,38,31,50,76,44,75,53,62,55,54,E. Muñoz,73,21,73,82,19,21,30,69,11,52,12,26,57
2815,53,75,69,74,57,9,73,70,7,10,67,67,69,59,65,75,68,71,66,75,61,74,C. Molinaro,63,63,73,74,33,64,76,75,14,67,8,33,69
2816,64,25,72,80,67,10,57,62,13,14,72,49,70,59,68,43,56,21,71,74,49,64,Orlando Sá,75,71,73,71,75,74,49,22,10,59,6,29,75
2817,71,55,70,65,70,14,72,74,7,8,83,73,70,70,76,59,83,60,75,72,72,63,O. Martínez,58,79,73,70,65,74,65,60,11,67,7,31,78
2818,31,71,68,78,58,13,71,70,7,11,77,44,58,37,62,69,63,68,64,73,64,65,Guitián,74,30,73,84,36,52,35,75,12,64,15,26,59
2819,69,69,78,72,72,7,81,67,9,11,84,62,63,86,60,74,68,74,66,77,73,69,H. Kekana,53,56,73,75,65,62,61,69,11,69,7,32,88
2820,61,75,63,81,45,8,71,64,15,15,58,44,45,44,73,75,62,65,71,76,76,77,D. Senderón,72,57,73,80,33,30,53,70,8,71,10,33,60
2821,46,65,73,85,51,7,78,69,11,12,56,33,46,43,69,73,71,71,50,75,65,54,Fabiano Sonta,72,44,73,62,33,37,39,77,8,47,9,25,54
2822,49,57,71,69,76,9,76,75,10,7,75,80,69,73,79,54,83,53,77,73,73,64,M. Coutadeur,72,70,73,67,63,71,51,63,10,59,7,31,69
2823,48,75,76,59,62,12,77,71,12,6,76,55,64,49,80,69,79,76,72,73,62,78,F. Díaz,65,61,73,90,37,62,69,62,9,73,15,33,77
2824,70,22,70,69,75,7,68,68,7,13,53,75,71,74,77,25,84,19,77,76,66,69,R. McCormack,61,74,73,59,75,77,73,30,12,69,9,30,77
2825,58,74,74,72,66,9,75,75,10,8,68,61,69,71,68,72,69,70,70,76,73,66,R. Danzé,66,42,73,63,52,59,72,78,13,66,7,30,69
2826,40,71,67,71,63,7,58,68,14,11,90,59,75,43,71,69,69,65,70,68,54,79,Clerc,54,44,73,73,54,61,72,66,10,77,14,25,59
2827,71,24,75,63,53,6,52,65,11,8,72,52,68,71,62,23,64,23,69,76,32,83,F. Dionisi,67,70,73,73,75,76,30,30,6,77,11,30,75
2828,65,17,70,71,50,10,66,58,15,15,67,44,66,62,62,23,44,19,68,65,38,69,S. Perica,77,61,73,72,74,79,44,25,9,69,14,21,75
2829,72,66,74,63,68,6,61,72,13,10,85,61,72,67,75,63,69,50,74,67,66,67,Luís Aurélio,74,53,73,77,64,72,70,53,13,74,15,28,76
2830,34,75,73,87,46,16,74,29,15,13,54,42,29,28,53,76,37,73,43,69,68,72,J. Djourou,77,48,73,66,35,44,44,75,7,65,14,30,42
2831,59,35,68,59,70,9,62,71,14,13,68,74,80,70,83,40,84,28,76,60,59,77+2,Rubén García,59,68,73,65,63,65,67,32,14,86,10,23,67
2832,50,77,64,79,50,8,80,73,13,9,75,60,60,76,67,75,62,69,66,72,67,62,Ailton Valpaços,72,50,73,76,42,55,47,65,9,71,10,25,79
2833,42,75,74,65,67,8,59,73,11,13,67,71,72,52,77,76,77,75,73,74,72,66,Park Joo Ho,51,62,73,73,31,53,71,74,13,75,13,30,67
2834,68,77,73,60,47,8,73,75,9,16,74,59,69,71,70,77,75,78,72,65,70,77,S. Petrov,63,50,73,64,60,66,46,75,16,75,10,26,69
2835,42,68,67,81,74,12,74,76,12,11,77,44,71,67,41,76,39,56,74,70,68,62,R. Donk,74,50,73,78,60,64,61,75,7,52,16,31,81
2836,68,69,72,73,69,6,78,74,9,14,75,54,68,67,64,66,64,71,72,77,74,48,W. Janssen,75,75,73,82,60,66,69,75,15,49,10,30,74
2837,72,44,67,50,68,11,45,76,13,13,67,77,72,68,81,51,79,49,75,76,63,84,D. Florada,56,68,73,52,66,68,76,47,9,80,7,33,74
2838,51,72,73,65,59,10,71,69,11,6,83,67,75,71,77,72,69,69,76,69,67,79,A. Lazaar,57,48,73,70,43,63,73,67,13,77,13,25,77
2839,45,72,68,62,66,7,80,71,8,14,72,59,57,54,65,82,61,66,66,63,64,49,M. Fritzler,65,51,73,84,39,59,39,82,11,50,11,30,66
2840,66,37,64,57,78,12,55,75,6,11,52,76,68,78,65,29,71,25,84,71,75,53,D. Montenegro,55,75,73,63,68,77,73,33,12,36,16,38,76
2841,59,70,74,67,66,9,76,71,8,16,82,58,67,57,76,68,72,72,70,70,63,82,B. Bereszyński,59,59,73,70,57,65,66,70,7,82,15,24,63
2842,14,12,67,71,28,74,26,35,68,78,33,13,21,13,45,11,53,15,23,41,46,48,O. Nyland,13,25,73,71,11,13,12,21,74,47,75,26,23
2843,30,68,70,77,47,12,83,61,8,9,67,39,57,36,65,73,64,72,66,64,53,70,U. Spajić,76,44,73,79,34,41,53,69,15,66,13,24,59
2844,23,71,68,79,58,13,73,71,15,11,78,33,60,12,61,72,59,73,59,69,67,63,R. Keogh,73,31,73,72,28,52,52,72,13,65,11,30,51
2845,40,75,70,78,55,16,90,68,12,16,78,64,70,49,54,73,53,67,67,70,65,71,S. García,80,67,73,72,49,62,71,76,6,53,9,28,64
2846,72,27,70,79,61,12,64,63,6,12,70,65,63,66,60,37,61,24,66,75,46,58,Toché,77,70,73,81,77,79,52,36,15,59,11,34,75
2847,73,25,68,82,72,10,57,73,11,12,54,79,74,75,72,22,50,35,77,74,73,62,J. Fabbro,63,69,73,51,70,71,74,41,6,69,9,35,79
2848,43,77,68,73,60,10,79,70,8,11,79,43,70,51,75,73,71,72,71,73,55,78,D. Tiendalli,51,57,73,83,36,56,66,68,7,76,6,31,68
2849,19,75,61,82,50,14,72,60,7,15,78,30,54,43,43,75,57,75,53,63,54,55,J. Pereira,79,50,73,69,31,35,50,69,12,54,15,30,50
2850,57,68,59,71,72,15,70,76,10,7,75,69,73,60,74,74,67,68,73,68,73,65,S. Prcić,46,63,73,54,61,60,71,72,15,62,12,23,69
2851,42,73,71,76,66,7,63,74,12,14,73,58,62,70,67,72,66,69,68,70,72,55,André Ramalho,75,42,73,85,51,59,46,78,13,55,15,25,75
2852,60,17,73,78,56,7,46,62,13,12,69,32,66,72,66,19,66,17,71,79,57,68,J. Duque,68,82,73,80,70,78,46,36,13,71,13,30,80
2853,45,68,70,84,48,9,73,67,10,9,72,47,47,48,45,73,38,76,65,72,60,60,Jorge Carvallinho,68,61,73,62,53,44,54,69,15,61,15,33,64
2854,38,74,65,73,33,7,75,61,9,7,68,49,60,55,70,75,64,70,64,67,54,79,Edgar Ié,64,49,73,91,32,35,68,73,10,76,12,23,67
2855,28,66,64,48,51,8,65,77,9,15,85,59,67,59,77,72,75,67,76,68,72,87,J. Moreira,65,39,73,64,26,62,78,59,16,85,6,27,55
2856,68,27,74,77,59,7,76,68,16,10,68,68,74,70,67,35,64,18,72,67,62,91,A. Esswein,67,60,73,80,68,70,70,28,12,86,11,27,86
2857,51,72,69,76,58,10,72,68,12,6,71,39,59,56,61,74,52,72,68,70,65,59,J. Brabec,74,49,73,77,42,52,54,66,16,53,7,24,67
2858,68,33,68,65,62,14,41,67,13,7,64,58,78,62,79,25,74,27,74,63,57,93,I. Sarr,44,58,73,45,69,67,65,26,6,92,9,19,72
2859,45,72,68,76,60,3,78,72,4,4,75,74,70,73,67,74,66,65,70,74,68,76,M. Motta,73,52,73,70,41,71,78,68,3,76,3,31,72
2860,59,50,66,54,75,9,42,76,15,12,77,72,75,64,82,55,81,57,77,67,70,69,J. van Overeem,47,41,73,38,56,64,72,47,9,76,7,23,66
2861,64+1,29,72,79,56,12,73,61,8,10,75,55,66,65+1,58,28,39,19,69,70,49,75,Mata,65+2,69,73,59+2,74+3,80,62,19,6,68+1,12,28,73+1
2862,34,69,72,82,60,15,78,68,13,15,91,59,60,35,54,74,64,75,63,67,53,53,I. Lewczuk,62,52,73,70,42,62,67,74,14,56,16,32,63
2863,58,68,71,71,68,10,77,75,8,11,73,69,69,68,68,72,68,71,73,70,69,65,F. Kroos,63,60,73,71,59,62,50,73,15,66,13,26,71
2864,67,73,76,71,77,8,65,73,7,12,74,74,74,72,66,67,69,64,75,82,74,72,D. Escalonas,66,72,73,70,69,66,70,75,10,68,12,33,68
2865,53,73,60,80,52,12,78,61,9,14,73,41,41,41,60,75,61,74,54,55,51,67,Welinton,75,39,73,80,43,62,59,65,15,53,12,28,66
2866,48,70,68,83,59,14,73,67,11,9,65,56,57,58,54,73,52,72,66,67,69,69,L. Pokorný,74,53,73,74,44,46,53,70,13,53,11,23,68
2867,67,21,78,68,65,12,73,64,12,8,67,59,65,68,63,31,68,17,68,71,57,66,Oriol Riera,77,63,73,70,74,75,45,41,11,65,10,30,76
2868,45,71,68,75,77,13,78,74,13,14,83,79,61,42,61,76,64,66,66,66,68,62,Robson Denho,53,73,73,66,54,71,65,74,13,66,9,25,82
2869,50,72,62,82,62,12,86,61,15,12,59,58,45,40,63,74,56,73,56,70,65,50,J. Gandolfi,71,58,73,82,34,26,44,71,16,67,13,36,67
2870,65,28,75,93,73,16,74,58,9,14,68,70,64,68,34,28,29,23,70,73,54,69,A. Bukharov,81,69,73,34,72,75,53,34,7,34,13,32,78
2871,45,62,65,68,75,7,66,77,5,11,70,74,71,65,60,67,54,55,75,66,76,55,Xeka,59,51,73,75,46,62,45,67,5,55,6,22,75
2872,70,31,77,81,76,10,83,73,8,16,71,65,66,67,71,20,63,43,71,81,53,67,M. Rosenberg,67,71,73,86,76,72,69,42,8,69,11,34,74
2873,67,12,68,52,75,9,30,72,8,14,76,72,80,68,91,13,89,15,76,68,62,85,G. Caprari,47,56,73,33,66,68,68,15,6,91,11,23,68
2874,61,33,74,61,69,11,82,70,11,11,73,67,77,67,85,46,76,32,77,73,64,89,G. Hauche,58,77,73,77,70,71,73,21,11,90,11,30,73
2875,41,74,73,73,71,11,68,73,10,9,72,42,71,64,57,75,61,70,66,66,71,55,M. Coldado,72,51,73,71,59,41,61,72,8,59,9,29,54
2876,16,14,69,65,21,68,30,14,70,65,30,19,18,14,28,16,31,14,12,29,12,40,M. Banguera,15,13,73,35,14,16,12,18,77,40,77,31,12
2877,48,64,76,65,76,10,49,76,13,13,78,71,65,57,73,66,79,61,77,76,79,63+4,A. Westwood,44,55,73,63,47,54,76,70,7,68,8,27,62
2878,67,20,68,62,66,9,51,70,12,9,68,72,76,63,81,23,73,13,77,75,68,74,C. Ciano,58,76,73,55,70,66,72,25,9,87,7,27,70
2879,66,29,66,61,72,13,35,68,8,13,79,66,78,68,79,35,69,25,75,65,70,80,A. Andrade,45,76,73,70,62,67,63,37,9,80,13,28,78
2880,57,50,77,38,71,6,85,74,7,10,80,66,75,77,92,57,90,50,73,65,69,85,Costinha,65,72,73,77,63,71,65,61,7,91,10,24,74
2881,16,13,75,60,47,75,38,26,64,64,34,13,12,15,52,14,48,14,22,41,27,43,T. Kuszczak,16,22,73,64,15,11,16,23,69,50,78,35,23
2882,59,60,73,61,73,15,56,75,12,9,72,69,74,70,73,59,69,55,73,64,73,81,G. Milanov,62,54,73,81,66,72,63,57,14,75,11,25,72
2883,58,27,76,59,66,14,42,72,8,6,55,45,75,62,81,30,67,34,72,69,65,79,Pedro Rocha,67,66,73,65,72,77,67,32,10,79,13,22,61
2884,10,13,53,68,27,74,35,29,75,73,38,9,10,8,32,12,32,12,28,42,30,49,R. Gurtner,10,24,73,58,9,14,10,13,74,41,74,30,22
2885,28,74,75,79,42,11,78,63,11,14,73,29,48,26,50,78,37,76,67,65,46,69,Samir,70,44,73,60,24,30,61,77,11,66,14,22,60
2886,38,70,70,77,56,11,74,66,12,12,68,37,54,40,59,75,57,72,61,52,60,64,W. Anton,67,48,73,71,41,50,41,74,13,47,13,20,49
2887,53,61,72,59,77,9,77,76,12,10,85,73,74,76,76,67,72,62,78,80,77,80,D. Kombarov,68-7,85,73,73,68,72,72-8,80,9,75,13,30,69
2888,70,49,69,72,70,7,63,67,6,14,78,77,77,74,76,50,77,45,75,71,59,77,J. Guðmundsson,56,61,73,79,68,67,74,49,10,80+1,8,26,84
2889,59,65,71,74,71,9,71,75,13,6,76,69,71,67,70,71,72,61,76,71,75,68,M. Jajalo,65,69,73,70,53,60,65,73,7,55,12,29,73
2890,55,43,72,52,73,15,36,73,10,9,75,57,76,63,89,40,87,30,77,66,54,81,H. Mukhtar,40,60,73,71,62,67,68,43,9,75,12,22,73
2891,23,73,64,71,50,14,71,68,12,11,80,45,56,38,64,75,71,70,69,64,53,71,Bustinza,73,33,73,75,30,52,74,76,13,68,7,25,44
2892,64,30,71,45,80,8,37,82,10,11,67,74,66,70,65,33,75,22,71,74,77,50,F. Berrier,35,72,73,44,64,71,76,52,10,57,11,33,66
2893,77,22,67,69,56,14,55,56,16,16,74,83,76,69,76,25,66,22,76,71,56,85,Gérson Noalha,64,76,73,73,75,67,53,25,11,66,16,29,86
2894,35,78,71,71,49,15,73,69,12,13,76,47,63,58,68,75,64,68,69,64,59,79,Bernardo,59,38,73,74,28,55,60,73,14,69,12,22,67
2895,70,52,74,61,76,7,41,75,13,8,65,73,73,68,73,60,73,59,76,77,72,68,M. Amalfitano,60,70,73,64,68,74,72,62,7,65,13,32,74
2896,76,28,72,43,70,15,43,66,8,9,75,68,78,69,90,33,90,43,75,69,47,78,T. Elyounoussi,62,65,73,76,68,72,68,36,14,82,7,29,72
2897,71,32,71,70,70,13,63,70,10,8,75,70,72,75,73,37,59,32,73,68,59,73,A. Gerndt,56,67,73,65,72,77,70,30,13,80,11,30,75
2898,13,69,72,83,16,11,85,63,15,10,59,38,26,28,30,75,32,70,44,63,64,27,O. Vizcarrondo,74,55,73,65,43,26,30,78,14,28,6,33,58
2899,66,23,74,77,52,7,47,61,8,13,68,68,64,64,52,17,55,22,67,59,58,67,M. Gómez,70,67,73,64,78,75,56,17,12,64,6,20,76
2900,68,18,68,80,58,11,71,61,9,8,76,59,70,54,74,19,71,16,67,67,39,76,I. Saadi,66,68,73,86,76,78,42,18,8,77,7,25,78
2901,59,29,72,67,64,7,60,70,6,13,77,60,75,60,76,33,78,30,70,68,58,78,F. Klaus,45,62,73,67,65,72,69,34,6,85,8,24,74
2902,63,33,67,47,53,8,69,63,11,11,75,55,73,62,89,38,82,32,72,58,57,93,O. Kayode,67,65,73,73,75,77,52,24,13,91,12,24,69
2903,74,19,74,88,69,6,76,61,14,8,78,55,56,66,39,32,34,30,72,73,44,32,Jorge Molina,82,80,73,47,77,82,49,41,13,32,14,35,83
2904,67,48,66,43,69,8,61,64,9,11,73,77,78,74,91,44,72,22,75,63,42,86,B. Başaçıkoğlu,60,50,73,90,66,66,69,35,9,91,13,22,73
2905,10,15,65,80,69,73,33,52,71,74,35,13,11,10,51,15,56,15,11,40,60,50,M. Fraga,15,25,73,74,11,10,13,13,74,52,73,29,68
2906,66,23,69-1,56,78+2,10,41,73,12,10,65,78,72-1,67,81,46,82,16,73,81,76+1,65,O. Kaya,35,70,73,64,65,75,80,46,10,71+4,8,31,65
2907,58,70,76,73,46,11,78,67,16,14,55,58,58,70,56,72,62,73,60,75,68,53,F. Coloccini,78,58,73,78,44,37,53,73,16,62,6,35,60
2908,75,31,75,65,72,15,53,74,13,12,79,80,74,82,73,56,70,41,71,73,76,68,K. Möhwald,54,46,73,55,56,69,82,49,10,65,8,23,82
2909,38,61,73,69,73,15,72,73,6,8,90,67,72,67,78,67,73,66,71,75,71,75,D. Silva,39,55,73,70,68,72,65,53,7,74,12,30,72
2910,68,16,69,74,59,13,53,65,14,9,76,66,74,64,77,18,70,12,75,76,50,76,F. Ceravolo,65,70,73,84,75,72,60,25,8,74,10,30,70
2911,57,20,74,83,59,15,73,63,10,12,69,32,60,59,59,18,54,20,74,69,38,69,A. Rodríguez,68,64,73,51,74,80,45,26,9,72,6,28,74
2912,47,69,64,68,67,11,90,70,14,7,86,46,61,46,84,70,81,69,68,75,71,73,J. Góralski,55,43,73,62,42,62,55,77,10,70,5,24,50
2913,17,11,67,70,37,76,35,18,65,70,38,17,20,20,52,12,33,11,16,40,12,57,R. Boffin,12,20,73,72,13,13,11,25,73,56,79,29,20
2914,32,78,67,85,33,9,59,70,16,9,72,55,63,29,46,76,44,75,66,63,60,37,J. Palomino,77,44,73,33,26,28,71,71,8,64,11,27,48
2915,70,73,74,65,65,1,67,72,1,1,85,73,67,70,73,71,74,69,70,69,63,73,A. Ulmer,59,36,73,57,45,71,71,69,1,70,1,31,72
2916,69,70,68,70,67,13,77,77,9,7,75,75,75,72,76,72,77,71,75,73,75,70,J. Pied,71,63,73,70,61,67,75,73,15,73,7,28,83
2917,37,77,69,76,62,10,79,61,13,12,77,72,67,43,72,73,73,72,70,73,63,76,L. De Bock,65,63,73,77,36,62,77,67,8,73,12,24,68
2918,26,70,62,85,37,7,64,57,11,15,57,33,45,31,32,78,37,75,54,62,62,42,M. van der Hoorn,80,40,73,83,42,40,36,70,10,34,15,24,73
2919,64,67,72,69,61,12,61,70,15,9,83,70,74,62,75,67,78,65,68,74,67,90,C. Mayada,60,68,73,70,58,67,68,69,10,92,14,26,68
2920,45,37,67,48,66,14,36,74,6,11,76,57,71,46,74,25,70,29,72,70,67,83,M. Lazzari,44,58,73,36,55,68,76,32,5,83,11,23,48
2921,15,14,60,73,60,74,27,36,73,69,45,25,16,14,47,13,41,14,19,40,23,34,H. González,22,39,73,59,11,11,11,19,73,32,76,26,37
2922,64,68,67,84,65,10,85,72,14,15,92,54,62,62,67,65,66,66,66,70,74,76,F. Ogude,66,42,73,82,61,64,61,73,9,65,11,29,79
2923,73,16,72,75,63,14,68,70,15,9,78,58,70,58,72,29,64,38,72,72,51,71,G. Laborde,72,66,73,80,75,76,62,17,14,67,9,23,70
2924,49,62,68,83,37,13,82,67,14,8,75,33,42,40,44,67,41,75,65,64,66,64,W. Zimmerman,78,56,73,78,52,48,39,70,10,55,9,24,57
2925,58,60,67,69,71,13,42,73,13,9,82,70,74,66,73,64,78,62,72,70,68,68+2,S. Arfield,63,62,73,72,69,69,74,65,13,70,16,28,69
2926,67,64,71,68,70,11,53,71,15,16,83,74,72,70,77,64,76,63,76,73,70,79,A. González,65,61,73,75,65,70,71,65,10,78,9,22,71
2927,38,74,68,64,64,12,72,72,15,8,72,58,69,62,79,78,79,77,69,64,73,72,O. Veigneau,61,53,73,72,25,47,70,76,9,68,7,31,66
2928,18,75,75,72,29,11,61,50,13,9,77,28,48,30,68,78,68,78,50,64,62,68,S. Barreiro,75,37,73,78,28,33,33,73,15,71,7,23,49
2929,73,20,73,64,73,8,50,73,9,16,67,71,70,69,81,25,83,23,74,71,62,73,Gus Outomouro,67,56,73,67,74,68,62,23,11,76,7,33,75
2930,52,73,67,76,63,15,74,74,15,15,84,59,66,67,75,77,75,67,72,59,69,72,C. Doukouré,61,42,73,69,52,57,59,72,10,76,11,24,70
2931,49,44,62,35,79,13,55,76,16,16,71,67,71,53,90,34,90,35,69,71,70,81,F. Sambueza,37,65,73,48,72,66,79,28,13,79,12,28,63
2932,60,79,74,71,64,15,83,70,12,15,76,54,74,72,72,72,74,65,69,78,71,69,F. Rinaudo,64,52,73,76,51,60,62,76,15,76,9,30,77
2933,73,51,68,53,73,8,66,72,6,6,76,70,73,73,81,53,78,32,74,74,66,73,S. Schrijvers,54,63,73,72,71,69,71,41,14,76,14,20,69
2934,63,53,74,54,76,6,63,79,8,8,53,74,75,59,64,61,69,55,78,71,78,38,J. Plašil,65,69,73,61,60,66,70,59,7,43,8,35,58
2935,13,17,65,66,43,77,37,22,69,68,41,11,14,13,33,12,44,15,23,42,15,59,A. Smithies,17,37,73,82,11,17,14,24,74,59,73,27,46
2936,17,73,58,75,33,11,69,73,11,10,59,24,51,31,45,81,44,76,59,38,45,52,A. Barboza,82,45,73,53,27,27,33,65,7,52,12,22,38
2937,40,58,65,69,73,11,77,79,12,9,81,43,73,56,75,64,75,54,77,74,71,73,T. Davies,52,42,73,57,64,66,66,56,14,74,10,19,70
2938,13,13,70,64,69,73,39,30,69,68,31,15,17,17,67,19,62,12,23,66,21,35,S. Lung Jr.,16,17,73,53,14,10,19,14,72,38,74,28,16
2939,59,71,71,58,75,11,80,72,7,13,76,65,77,60,88,68,92,59,78,75,72,68,E. Ofori,39,50,73,72,47,65,61,63,11,76,8,22,71
2940,66,70,71,75,74,15,72,78,7,12,61,61,64,74,53,74,61,73,74,80,81,52,D. Gibson,65,63,73,72,56,57,77,69,15,52,6,29,82
2941,67,15,69,73,60,13,54,65,7,9,69,48,65,67,67,27,73,17,73,79,48,68,G. Hooper,72,72,73,72,75+1,74,59,15,16,70,12,29,77
2942,67,23,70,80,68,10,68,69,7,13,76,55,65,66,75,19,63,25,72,72,55,74,F. Santander,73,69,73,82,73,73,56,33,10,70,12,26,75
2943,59,17,71,83,60,15,65,64,9,10,74,69,69,56,68,30,52,16,70,66,48,68,N. Füllkrug,77,71,73,69,73,73,63,24,13,69,9,24,73
2944,72,21,74,54,57,14,57,55,11,10,78,77,77,73,73,22,83,20,75,62,57,76,Leandro Vivenço,65,71,73,75,76,65,61,22,18,73,17,29,83
2945,60,65,75,77,76,11,50,73,6,12,74,72,71,70,77,66,72,70,72,79,72,66,A. Ramírez,55,69,73,62,68,66,64,68,13,69,10,36,76
2946,22,71,67,88,38,16,83,54,7,12,80,33,28,35,37,75,37,72,48,68,46,58,S. Dewaest,75,40,73,67,33,37,36,69,16,49,10,26,70
2947,39,66,75,73,69,12,74,75,9,14,85,65,69,57,65,68,69,68,71,73,71,69,T. Monconduit,59,52,73,68,49,67,64,69,13,69,13,26,65
2948,59,35,70,59,65,9,31,65,15,12,81,56,73,63,89,32,75,17,72,66,58,93,J. Cuero,65,58,73,69,66,67,70,50,7,93,10,29,75
2949,62,22,63,51,73,8,32,69,16,15,65,69,79,70,79,26,77,23,75,67,65,80,Roni,71,62,73,65,71,76,67,26,12,77,9,26,78
2950,67,27,64,60,72,5,62,69,6,14,67,68,83,59,87,32,83,33,78,75,44,86,J. Kluivert,52,66,73,66,64,57,70,45,7,87,12,18,65
2951,36,69,71,77,35,13,75,60,10,6,69,62,50,65,52,72,40,75,62,56,59,55,A. Donatti,79,48,73,79,48,36,38,72,15,52,12,30,80
2952,69,30,70,34,74,9,56,67,8,11,79,64,72,59,91,36,94,32,70,70,58,90,M. Barrios,49,59,73,63,65-1,68,66,49+17,15,93,9,26,74
2953,65,12,62,61,76,9,31,77,11,7,62,63,77,63,68,14,79,12,75,73,76,61,M. Oyola,41,57,73,56,58,75,65,42,10,66,15,34,55
